경기 일정,지역,비고,시간,3-시간,2-시간,1-시간,0시간,1시간,2시간,누적 강수량
2024-05-25,사직,0,17:00,0,0,0,0,0,0,0
2024-05-26,사직,0,14:00,0,0,0,0,0,0,0
2024-05-31,사직,0,18:30,0,0,0,0,0,0,0
2024-06-01,사직,0,17:00,0,0,0,0,0,0,0
2024-06-02,사직,0,17:00,0,0,0,0,0,0,0
2024-06-07,사직,0,18:30,0,0,0,0,0,0,0
2024-06-08,사직,1,17:00,1.3,1.5,2.4,0.7,4.3,3.1,5.9
2024-06-09,사직,0,14:00,0,0,0,0,0,0,0
2024-06-09,사직,0,17:00,0,0,0,0,0,0,0
2024-06-11,사직,0,18:30,0,0,0,0,0,0,0
2024-06-12,사직,0,18:30,0,0,0,0,0,0,0
2024-06-13,사직,0,18:30,0,0,0,0,0,0,0
2024-06-25,사직,0,18:30,0,0,0,0,0,0,0
2024-06-26,사직,0,18:30,0,0,0,0,0,0,0
2024-06-27,사직,0,18:30,0,0,0,0,0.1,0,0
2024-06-28,사직,0,18:30,0,0,0,0,0,0,0
2024-06-29,사직,1,17:00,0.8,0.3,2.3,1.2,2.5,14,4.6
2024-06-30,사직,0,14:00,0.5,0,0,0,0,0,0
2024-06-30,사직,1,17:00,0,0,0,0,1.5,1.5,0
2024-07-12,사직,0,18:30,0,0,0,0,0,0,0
2024-07-13,사직,0,18:00,0,0,0,0,0,0,0
2024-07-14,사직,1,17:00,0,0,2.8,4.5,8.3,1.4,7.3
2024-07-23,사직,0,18:30,0,0,0,0,0,0,0
2024-07-24,사직,0,18:30,0,0,0,0,0,0,0
2024-07-25,사직,0,18:30,0,0,0,0,0,0,0
2024-08-06,사직,0,18:30,0,0,0,0.3,0,0,0.3
2024-08-07,사직,0,18:30,0,0,0,0,0,0,0
2024-08-08,사직,1,18:30,0,9.5,0,0,0,0,9.5
2024-08-16,사직,0,18:30,0,0,0,0,0,0,0
2024-08-17,사직,0,18:00,0,0,0,0,0,0,0
2024-08-18,사직,0,18:00,0,0,0,0,0,0,0
2024-08-27,사직,0,18:30,0,0,0,0,0,0,0
2024-08-28,사직,0,18:30,0,0,0,0,0,0,0
2024-08-29,사직,0,18:30,0,0,0,0,0,0.8,0
2024-09-04,사직,0,18:30,0,0,0,0,0,0,0
2024-09-05,사직,0,18:30,0,0,0,0,0,0,0
2024-09-06,사직,0,18:30,0,0,0,0,0,0,0
2024-09-07,사직,0,17:00,0,0,0,0,0,0,0
2024-09-08,사직,0,14:00,0,0,0,0,0,0,0
2024-09-13,사직,0,18:30,0,0,0,0,0,0,0
2024-09-14,사직,0,14:00,0,0,0,0,0,0,0
2024-09-15,사직,0,14:00,0,0,0,0,0,0,0
2024-09-17,사직,0,14:00,0,0,0,0,0,0,0
2024-09-18,사직,0,17:00,0,0,0,0,0,0,0
2024-09-19,사직,0,18:30,0,0,0,0,0,0,0
2024-09-26,사직,0,18:30,0,0,0,0,0,0,0
2024-09-27,사직,0,18:30,0,0,0,0,0,0,0
2024-09-28,사직,0,17:00,0,0,0,0,0,0.2,0
2020-05-05,사직,0,14:00,0,0,0,0,0,0,0
2020-05-06,사직,0,18:30,0,0,0,0,0,0,0
2020-05-07,사직,0,18:30,0,0,0,0,0,0,0
2020-05-08,사직,0,18:30,0,0,0,0,0,0,0
2020-05-09,사직,1,17:00,0.2,0.3,0.7,1.1,0,0.2,2.3
2020-05-10,사직,0,14:00,0,0,0,0,0,0,0
2020-05-12,사직,0,18:30,0,0,0,0,0,0,0
2020-05-13,사직,0,18:30,0,0,0,0,0,0,0
2020-05-14,사직,0,18:30,0,0,0,0,0,0,0
2020-05-15,사직,1,18:30,0.5,0.8,0.2,0.2,0.8,0.3,1.7
2020-05-16,사직,0,14:00,0,0.1,0.2,0,0,0,0.3
2020-05-17,사직,0,14:00,0,0,0,0,0,0,0
2020-05-19,사직,0,18:30,0,0,0,0,0,0,0
2020-05-20,사직,0,18:30,0,0,0,0,0,0,0
2020-05-21,사직,0,18:30,0,0,0,0,0,0,0
2020-05-22,사직,0,18:30,0,0,0,0,0,0,0
2020-05-23,사직,0,14:00,0,0,0,0,0,0,0
2020-05-24,사직,0,14:00,0,0,0,0,0,0,0
2020-05-26,사직,0,18:30,0,0,0,0,0,0,0
2020-05-27,사직,0,18:30,0,0,0,0,0,0,0
2020-05-28,사직,0,18:30,0,0,0,0,0,0,0
2024-03-23,수원,0,14:00,0,0,0,0,0,0,0
2024-03-24,수원,0,14:00,0,0,0,0,0,0,0
2024-03-26,수원,0,18:30,0,0,0,0,0,0,0
2024-03-27,수원,0,18:30,0,0,0,0,0,0,0
2024-03-28,수원,0,18:30,1.1,0,0,0,0,0,1.1
2024-04-02,수원,0,18:30,0,0,0,0,0,0,0
2024-04-03,수원,0,18:30,0,0,0,0,0,0,0
2024-04-04,수원,0,18:30,0,0,0,0,0,0,0
2024-04-12,수원,0,18:30,0,0,0,0,0,0,0
2024-04-13,수원,0,17:00,0,0,0,0,0,0,0
2024-04-14,수원,0,14:00,0,0,0,0,0,0,0
2024-04-23,수원,0,18:30,0,0,0,0,0,0,0
2024-04-24,수원,0,18:30,0,0,0,0,0,0,0
2024-04-25,수원,0,18:30,0,0,0,0,0,0,0
2024-05-03,수원,0,18:30,0,0,0,0,0,0,0
2024-05-04,수원,0,17:00,0,0,0,0,0,0,0
2024-05-05,수원,1,14:00,3.5,3.3,1.9,1.8,3.8,3.2,10.5
2024-05-07,수원,1,18:30,0,0,0,0.1,0.7,0.2,0.1
2024-05-08,수원,0,18:30,0,0,0,0,0,0,0
2024-05-09,수원,0,18:30,0,0,0,0,0,0,0
2024-05-14,수원,0,18:30,0,0,0,0,0,0,0
2024-05-15,수원,1,14:00,0,0,0,0,2.3,2.8,0
2024-05-16,수원,0,18:30,0,0,0,0,0,0,0
2024-05-17,수원,0,18:30,0,0,0,0,0,0,0
2024-05-18,수원,0,17:00,0,0,0,0,0,0,0
2024-05-19,수원,0,14:00,0,0,0,0,0,0,0
2024-05-24,수원,0,18:30,0,0,0,0,0,0,0
2024-05-25,수원,0,17:00,0,0,0,0,0,0,0
2024-05-26,수원,1,14:00,0,0,0,0.3,2,0.7,0.3
2024-06-04,수원,0,18:30,0,0,0,0,0,0,0
2024-06-05,수원,0,18:30,0,0,0,0,0,0,0
2024-06-06,수원,0,17:00,0,0,0,0,0,0,0
2024-06-07,수원,0,18:30,0,0,0,0,0,0,0
2024-06-08,수원,0,17:00,0,0,0,0,0,0,0
2024-06-09,수원,0,17:00,0,0,0,0,0,0,0
2024-06-14,수원,0,18:30,0,0,0,0,0,0,0
2024-06-15,수원,0,17:00,0,0,0,0,0,0,0
2024-06-16,수원,0,17:00,0,0,0,0,0,0,0
2024-06-18,수원,0,18:30,0,0,0,0,0,0,0
2024-06-19,수원,0,18:30,0,0,0,0,0,0,0
2024-06-20,수원,0,18:30,0,0,0,0,0,0,0
2024-06-28,수원,0,18:30,0,0,0,0,0,0,0
2024-06-29,수원,1,17:00,0,0,0,0.1,5,1.9,0.1
2024-06-30,수원,0,14:00,0,0,0,0,0,0,0
2024-06-30,수원,0,17:00,0,0,0,0,0,0,0
2024-07-09,수원,0,18:30,0,0,0,0,0,0,0
2024-07-10,수원,0,18:30,0,0,0,0,0,0,0
2024-07-11,수원,0,18:30,0,0,0,0,0,0,0
2024-07-19,수원,0,18:30,0,0,0,0,0,0,0
2024-07-20,수원,1,18:00,0,0,0,0,7.2,0.7,0
2024-07-21,수원,0,17:00,0,0,0,0,0,0,0
2024-07-23,수원,1,18:30,0,0,1.5,0,15.8,0.2,1.5
2024-07-24,수원,0,18:30,0,0,1.1,0,0,0,1.1
2024-07-25,수원,0,18:30,0,0,0,0,0,0,0
2024-07-30,수원,0,18:30,0,0,0,0,0,0,0
2024-07-31,수원,0,18:30,0,0,0,0,0,0,0
2024-08-01,수원,0,18:30,0,0,0,0,0,0,0
2024-08-09,수원,0,18:30,0,0,0,0,0,0,0
2024-08-10,수원,0,18:00,0,0,0,0,0,0,0
2024-08-11,수원,0,18:00,0,0,0,0,0,0,0
2024-08-16,수원,0,18:30,0,0,0,0,0,0,0
2024-08-17,수원,0,18:00,0,0,0,0,0,0,0
2024-08-18,수원,0,18:00,0,0,0,0,0,0,0
2024-08-20,수원,0,18:30,0,0,0,0,0,0,0
2024-08-21,수원,0,18:30,0,0,0,0.2,0,0,0.2
2024-08-22,수원,0,18:30,0.2,0,0,0,0,0.1,0.2
2024-08-30,수원,0,18:30,0,0,0,0,0,0,0
2024-09-07,수원,0,17:00,0,0,0,0,0,0,0
2024-09-10,수원,0,18:30,0,0,0,0,0,0,0
2024-09-11,수원,0,18:30,0,0.3,0,0,0,2.1,0.3
2024-09-12,수원,0,18:30,0.8,0,0.9,0,0,0,1.7
2024-09-16,수원,0,14:00,0,0,0,0,0,0,0
2024-09-18,수원,0,17:00,0,0,0,0,0,0,0
2024-09-19,수원,0,18:30,0,0,0,0,0,0,0
2024-09-21,수원,0,17:00,0,0,0,0,0,0,0
2024-09-22,수원,0,14:00,0,0,0,0,0,0,0
2024-09-24,수원,0,18:30,0,0,0,0,0,0,0
2024-09-27,수원,0,18:30,0,0,0,0,0,0,0
2024-09-28,수원,0,17:00,0,0,0,0,0,0,0
2020-05-05,문학,0,14:00,0,0,0,0,0,0,0
2020-05-06,문학,0,18:30,0,0,0,0,0,0,0
2020-05-07,문학,0,18:30,0,0,0,0,0,0,0
2020-05-15,문학,0,18:30,0,0,0,0,0,0,0
2020-05-16,문학,0,17:00,0,0,0,0,0,0,0
2020-05-17,문학,0,14:00,0,0,0,0,0,0,0
2020-05-29,잠실,0,18:30,0,0,0,0,0,0,0
2020-05-30,잠실,0,17:00,0,0,0,0,0,0,0
2020-05-31,잠실,0,14:00,0,0,0,0,0,0,0
2020-06-02,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-03,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-04,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-05,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-06,잠실,0,14:00,0,0,0,0,0,0,0
2020-06-07,잠실,0,17:00,0,0,0,0,0,0,0
2020-06-09,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-10,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-11,잠실,0,15:00,0,0,0,0,0,0,0
2020-06-11,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-12,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-13,잠실,0,17:00,0,0,0,0,0,0,0
2020-06-14,잠실,0,17:00,0,0,0,0,0,0,0
2020-06-16,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-17,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-18,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-19,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-20,잠실,0,17:00,0,0,0,0,0,0,0
2020-06-21,잠실,0,17:00,0,0,0,0,0,0,0
2020-06-23,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-24,잠실,1,18:30,0.7,0.3,1.9,3.3,1.5,1.2,6.2
2020-06-25,잠실,0,15:00,0,0,0,0,0,0,0
2020-06-25,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-26,잠실,0,18:30,0,0,0,0,0,0,0
2020-06-27,잠실,0,17:00,0,0,0,0,0,0,0
2020-06-28,잠실,0,17:00,0,0,0,0,0,0,0
2020-06-30,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-01,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-02,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-03,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-04,잠실,0,18:00,0,0,0,0,0,0,0
2020-07-05,잠실,0,17:00,0,0,0,0,0,0,0
2020-07-07,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-08,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-09,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-10,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-11,잠실,0,18:00,0,0,0,0,0,0,0
2020-07-12,잠실,1,17:00,0,0,0,0.1,0.8,0.8,0.1
2020-07-13,잠실,1,18:30,0,0,0,0,0,0,0
2020-07-14,잠실,0,18:30,0.8,1.4,2.8,1.6,0.7,1.5,6.6
2020-07-15,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-16,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-17,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-18,잠실,0,18:00,0,0,0,0,0,0,0
2020-07-19,잠실,0,17:00,0,0,0,0,0,0,0
2020-07-21,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-22,잠실,1,18:30,0,0.2,0.3,1.2,0,0,1.7
2020-07-23,잠실,1,18:30,5.2,8.7,10.7,17.3,16.6,9.8,42
2020-07-24,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-25,잠실,0,18:00,0,0,0,0,0,0,0
2020-07-26,잠실,0,17:00,0,0,0,0,0,0,0
2020-07-28,잠실,0,18:30,0,0,0.2,0.1,0,0,0.3
2020-07-29,잠실,1,18:30,0.8,0,0.3,0.1,0,0,1.2
2020-07-30,잠실,0,18:30,0,0,0,0,0,0,0
2020-07-31,잠실,0,18:30,0,0,0,0.3,0,0,0
2020-08-01,잠실,0,18:00,0.3,0,0,0,0,0,0.3
2020-08-02,잠실,1,17:00,2.9,0,12.2,3.2,0.9,0.1,18.3
2020-08-03,잠실,1,18:30,0,0,0,0,6.2,21.6,0
2020-08-04,잠실,0,18:30,0,0,0,0.5,0,,0.5
2020-08-05,잠실,0,18:30,0,0,0,2,0,0,2
2020-08-06,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-07,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-08,잠실,0,18:00,0,0,0,0,0,0,0
2020-08-09,잠실,1,17:00,7.8,8.9,0.1,1.8,0.1,1.1,18.6
2020-08-10,잠실,1,18:30,0,0.8,28.6,0.2,0.2,0,29.8
2020-08-11,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-12,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-13,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-14,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-15,잠실,0,17:00,0,0,0,0,0,0,0
2020-08-16,잠실,0,17:00,0,0,0,0,0,0,0
2020-08-18,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-19,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-20,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-21,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-22,잠실,1,18:00,2.7,5.1,0.5,7.5,3.8,0,15.8
2020-08-23,잠실,0,17:00,0,0,0,0,0,0,0
2020-08-24,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-25,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-26,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-27,잠실,0,18:30,0,0,0,0,0,0,0
2020-08-28,잠실,0,18:30,5.8,0,0,0,0,0,5.8
2020-08-29,잠실,0,18:00,0,0,0,0,0.9,0,0
2020-08-30,잠실,0,17:00,0,0,0,0,0,0,0
2020-09-01,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-02,잠실,1,18:30,0.1,0.5,2.2,13.2,8.6,0.6,16
2020-09-03,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-04,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-05,잠실,0,17:00,0,0,0,0,0,0,0
2020-09-06,잠실,0,14:00,0,0,0,0,0,0,0
2020-09-08,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-09,잠실,0,18:30,1.1,0,0,0,0,0,1.1
2020-09-10,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-11,잠실,0,18:30,0,0,0,0.2,0,0,0
2020-09-12,잠실,0,17:00,0,0,0.3,0.3,0.2,0,0.6
2020-09-13,잠실,0,14:00,0,0,0,0,0,0,0
2020-09-15,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-16,잠실,0,18:30,0,0.2,0,0,0,0,0.2
2020-09-17,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-18,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-19,잠실,0,17:00,0,0,0,0,0,0,0
2020-09-20,잠실,0,14:00,0,0,0,0,0,0,0
2020-09-22,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-23,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-24,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-25,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-26,잠실,0,17:00,0,0,0,0,0,0,0
2020-09-27,잠실,0,14:00,0,0,0,0,0,0,0
2020-09-27,잠실,0,17:00,0,0,0,0,0,0,0
2020-09-29,잠실,0,18:30,0,0,0,0,0,0,0
2020-09-30,잠실,0,14:00,0,0,0,0,0,0,0
2020-10-01,잠실,0,14:00,0,0,0,0,0,0,0
2020-10-02,잠실,0,14:00,0,0,0,0,0,0,0
2020-10-03,잠실,0,14:00,0,0,0,0,0,0,0
2020-10-04,잠실,0,14:00,0,0,0,0,0,0,0
2020-10-06,잠실,0,18:30,0,0,0,0,0,0,0
2020-10-07,잠실,0,18:30,0,0,0,0,0,0,0
2020-10-08,잠실,0,18:30,0,0,0,0,0,0,0
2020-10-09,잠실,0,17:00,0,0,0,0,0,0,0
2020-10-10,잠실,0,14:00,0,0,0,0,0,0,0
2020-10-10,잠실,0,17:00,0,0,0,0,0,0,0
2020-10-11,잠실,0,14:00,0,0,0,0,0,0,0
2020-10-13,잠실,0,18:30,0,0,0,0,0,0,0
2020-10-14,잠실,0,18:30,0,0,0,0,0,0,0
2020-10-15,잠실,0,18:30,0,0,0,0,0,0,0
2020-10-16,잠실,0,18:30,0,0,0,0,0,0,0
2020-10-17,잠실,0,17:00,0,0,0,0,0,0,0
2020-10-18,잠실,0,14:00,0,0,0,0,0,0,0
2020-10-22,잠실,0,18:30,0,0,0,0,0,0,0
2020-10-23,잠실,0,18:30,0,0,0,0,0,0,0
2020-10-24,잠실,0,17:00,0,0,0,0,0,0,0
2020-10-27,잠실,0,18:30,0,0,0,0,0,0,0
2020-10-28,잠실,0,18:30,0,0,0,0,0,0,0
2020-10-30,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-03,잠실,1,18:30,4.7,4.5,3,4,4.4,1.1,16.2
2021-04-04,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-06,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-07,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-08,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-09,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-10,잠실,0,14:00,0,0,0,0,0,0,0
2021-04-11,잠실,0,14:00,0,0,0,0,0,0,0
2021-04-13,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-14,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-15,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-16,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-17,잠실,0,17:00,0,0,0,0,0,0,0
2021-04-18,잠실,0,14:00,0,0,0,0,0,0,0
2021-04-20,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-21,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-22,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-23,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-24,잠실,0,17:00,0,0,0,0,0,0,0
2021-04-25,잠실,0,14:00,0,0,0,0,0,0,0
2021-04-27,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-28,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-29,잠실,0,18:30,0,0,0,0,0,0,0
2021-04-30,잠실,0,18:30,0,0,0,0,0,0,0
2021-05-01,잠실,0,17:00,1.4,4.5,0.8,0.3,0,0,7
2021-05-02,잠실,0,14:00,0,0,0,0,0,0,0
2021-05-05,잠실,0,14:00,0,0,0,0,0,0,0
2021-05-06,잠실,0,18:30,0,0,0,0,0,0,0
2021-05-08,잠실,0,17:00,0,0,0,0,0,0,0
2021-05-09,잠실,0,14:00,0,0,0,0,0,0,0
2021-05-09,잠실,0,17:00,0,0,0,0,0,0,0
2021-05-11,잠실,0,18:30,0,0,0,0,0,0,0
2021-05-12,잠실,0,18:30,0,0,0,0,0,0,0
2021-05-13,잠실,0,18:30,0,0,0,0,0,0,0
2021-05-14,잠실,0,18:30,0,0,0,0,0,0,0
2021-05-15,잠실,0,17:00,0,0,0,0,0,0,0
2021-05-16,잠실,1,14:00,2.5,3.7,3.5,0.8,1.4,4.8,10.5
2021-05-17,잠실,0,18:30,0.3,0.3,0,0,0,0,0.6
2021-05-18,잠실,0,18:30,0,0,0,0,0,0,0
2021-05-19,잠실,0,14:00,0,0,0,0,0,0,0
2021-05-20,잠실,0,18:30,0,0,0,0,0,0.1,0
2021-05-21,잠실,0,18:30,2,0,0,0,0,0,2
2021-05-22,잠실,0,17:00,0,0,0,0,0,0,0
2021-05-23,잠실,0,14:00,0,0,0,0,0,0,0
2021-05-26,잠실,0,18:30,0,0,0,0,0,0,0
2021-05-27,잠실,0,18:30,0,0,0,0,0,0,0
2021-05-28,잠실,0,18:30,0,0,0,0,0,0,0
2021-05-29,잠실,0,17:00,0,0.2,0,0.1,0,0,0.3
2021-05-30,잠실,0,14:00,0,0,0,0,0,0,0
2021-06-01,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-02,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-03,잠실,1,18:30,1.7,1.8,3.3,1.2,1.2,1.5,8
2021-06-04,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-05,잠실,0,17:00,0,0,0,0,0,0,0
2021-06-06,잠실,0,17:00,0,0,0,0,0,0,0
2021-06-08,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-09,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-10,잠실,0,18:30,0,0,0,0,0,0.5,0
2021-06-11,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-12,잠실,0,17:00,0,0,0,0,0,0,0
2021-06-13,잠실,0,17:00,0,0,0,0,0,0,0
2021-06-15,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-16,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-17,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-18,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-19,잠실,0,17:00,0,0,0,0,0,0,0
2021-06-20,잠실,0,17:00,0,0,0,0,0,0,0
2021-06-22,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-23,잠실,0,18:30,0,7.4,0.1,0,0,0,7.5
2021-06-24,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-25,잠실,0,18:30,0,0,0,0,0,0,0
2021-06-26,잠실,0,17:00,0.1,0,0,0,0,0,0.1
2021-06-27,잠실,0,17:00,0,0,0,0,0,0,0
2021-06-30,잠실,1,15:00,0,6,0,0,,0,6
2021-06-30,잠실,0,18:30,0,0,0,0,0,0,0
2021-07-01,잠실,0,18:30,0,0,0,0,0,0,0
2021-07-02,잠실,0,18:30,0,0,0,0,0,0,0
2021-07-03,잠실,1,18:00,0,1.4,4.3,13.6,10.6,6.4,19.3
2021-07-04,잠실,0,17:00,0.8,0,0.3,0,0,0,1.1
2021-07-05,잠실,0,18:30,0,0,0,0,0,0,0
2021-07-06,잠실,0,18:30,0,0,0,0,0,0,0
2021-07-07,잠실,0,18:30,0,0,0,0,0,0,0
2021-08-10,잠실,0,18:30,0,0,0,0,0,0,0
2021-08-11,잠실,0,18:30,0,0,0,0,0,0,0
2021-08-12,잠실,0,18:30,0,0,0,0,0,0,0
2021-08-13,잠실,0,18:30,0,0,0,0,0,0,0
2021-08-14,잠실,0,18:00,0,0,0,0,0,0,0
2021-08-15,잠실,0,17:00,0,0,0,0,0,0,0
2021-08-17,잠실,1,18:30,0,0,0,0,0,0,0
2021-08-18,잠실,0,18:30,0,0,0,0,0,0,0
2021-08-19,잠실,0,18:30,0,0,0,0,0.3,2.8,0
2021-08-20,잠실,0,18:30,0,0,0,0,0,0,0
2021-08-21,잠실,0,18:00,0,0,0,0.8,1.3,0,0.8
2021-08-22,잠실,0,17:00,0,0,0,0,0,0,0
2021-08-23,잠실,1,18:30,0.9,1,0.8,0.3,1.3,1.1,3
2021-08-24,잠실,0,18:30,0,0.2,1.2,1.2,0.5,0,3.1
2021-08-25,잠실,0,18:30,0,0,0,0,0,0,0
2021-08-26,잠실,0,18:30,0,0.7,0,0,0,0,0
2021-08-27,잠실,0,18:30,0.5,0,0,0,0,0,0.5
2021-08-28,잠실,0,18:00,0,0,0,0,0,0,0
2021-08-29,잠실,0,17:00,0,0,0,0,0,0,0
2021-08-31,잠실,1,18:30,11.6,10,6.8,7.1,3.8,1.6,35.5
2021-09-01,잠실,0,15:00,0,0,0,0,0,0,0
2021-09-01,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-02,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-03,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-04,잠실,0,17:00,0,0,0,0,0,0,0
2021-09-05,잠실,0,14:00,0,0,0,0,0,0,0
2021-09-07,잠실,0,18:30,0.3,0.2,0,0,1.3,1,1.8
2021-09-08,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-09,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-10,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-11,잠실,0,17:00,0,0,0,0,0,0,0
2021-09-12,잠실,0,14:00,0,0,0,0,0,0,0
2021-09-12,잠실,0,17:00,0,0,0,0,0,0,0
2021-09-14,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-15,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-16,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-17,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-18,잠실,0,17:00,0,0,0,0,0,0,0
2021-09-19,잠실,0,14:00,0,0,0,0,0,0,0
2021-09-21,잠실,0,14:00,1,0,0,0,0,0,1
2021-09-22,잠실,0,14:00,0,0,0,0,0,0,0
2021-09-23,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-24,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-25,잠실,0,17:00,0,0,0,0,0,0,0
2021-09-26,잠실,0,14:00,0,0,0,0,0,0,0
2021-09-28,잠실,0,18:30,0,0,0,0,0,0,0
2021-09-29,잠실,0,18:30,0,0,0.1,0.1,0,0,0.2
2021-09-30,잠실,0,18:30,0,0,0,0,0,0,0
2021-10-01,잠실,0,18:30,0,0,0,0,0,0,0
2021-10-02,잠실,0,17:00,0,0,0,0,0,0,0
2021-10-03,잠실,0,14:00,0,0,0,0,0,0,0
2021-10-05,잠실,0,18:30,0,0,0,0,0,0,0
2021-10-06,잠실,0,15:00,0,0,0,0,0,0,0
2021-10-06,잠실,0,18:30,0,0,0,0,0,0,0
2021-10-07,잠실,0,18:30,0,0,0,0,0,0,0
2021-10-08,잠실,0,18:30,0.6,0.2,0.4,0.1,0,0,1.3
2021-10-09,잠실,0,17:00,0,0,0,0,0,0,0
2021-10-10,잠실,1,14:00,1.9,3.9,2.7,1.7,0.1,0,10.2
2021-10-11,잠실,0,14:00,0,0,0,0,0,0,0
2021-10-12,잠실,0,18:30,0,0,0,0,0,0,0
2021-10-13,잠실,0,18:30,0,0,0,0,0,0,0
2021-10-14,잠실,0,18:30,0,0,0,0,0,0,0
2021-10-15,잠실,0,18:30,0,0,0,0,0,0,0
2021-10-16,잠실,0,17:00,0,0,0,0,0,0,0
2021-10-17,잠실,0,14:00,0,0,0,0,0,0,0
